"LAL3012RAAP - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.- PINTADO ",$ 3.804,
"LAL3012RAAPP - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.- PINTADO (2 CORES) ",$ 4.060,
"LAL3012RAACR - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.",$ 4.220,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA COM PORCA (PACOTE COM 6),$ 384,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6)",$ 960,
REPIQUE DE MÃO,,categoria
ALUMÍNIO ,,sub
"LAL3010RM - 30cm x 10"" - 5 AFINAÇÕES ",$ 2.300,
"LAL3010RMP - 30cm x 10"" - 5 AFINAÇÕES - PINTADO ",$ 2.492,
"LAL3010RMCR - 30cm x 10"" - 5 AFINAÇÕES - CROMADO ",$ 2.780,
"LAL3011RM - 30cm x 11"" - 6 AFINAÇÕES ",$ 2.476,
"LAL3011RMP - 30cm x 11"" - 6 AFINAÇÕES - PINTADO ",$ 2.604,
"LAL3011RMPP - 30cm x 11"" - AFINAÇÕES - (2 CORES)",$ 2.780,
"LAL3012RM - 30cm x 12"" - 6 AFINAÇÕES ",$ 2.668,
"LAL3012RMP - 30cm x 12"" - 6 AFINAÇÕES - PINTADO ",$ 2.796,
MADEIRA ,,sub
"LME3010RM - 30cm x 10""- 5 AFINAÇÕES - REFORÇO INFERIOR",$ 2.140,
"LME3010RMP - 30cm x 10""- 5 AFINAÇÕES - REFORÇO INFERIOR - PINTADO ",$ 2.284,
"LME3012RM - 30cm x 12""- 6 AFINAÇÕES - REFORÇO INFERIOR ",$ 2.700,
"LME3012RMP - 30cm x 12""- 6 AFINAÇÕES - REFORÇO INFERIOR - PINTADO ",$ 2.900,
POP LINE by GOPE ,,categoria
"RFE3010RM - 30cm x 10"" - ARO REDONDO - 5 COLUNAS ",$ 2.124,
"RFE3010RMP - 30cm x 10"" - ARO REDONDO - 5 COLUNAS - PINTADO ",$ 2.268,
"RFE3012RM - 30cm x 12"" - ARO REDONDO - 6 COLUNAS",$ 3.159,
"RFE3012RMP - 30cm x 12"" - ARO REDONDO - 6 COLUNAS - PINTADO ",$ 2.556,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA COM PORCA (PACOTE COM 6) ,$ 384,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6) ",$ 960,
"843G - TIRANTE REBOLO/TAMTAM ""POP LINE"" COM PORCA (PACOTE COM 6)",$ 336,
"855C - COLUNAREBOLO/TAMTAM ""POP LINE"" COMPLETO (PACOTE COM 6)",$ 696,
ROCAR (CHOCALHO),,categoria
ALUMÍNIO ,,sub
530 - ROCAR - CARNAVAL 3 COLUNAS - 60 PRATINELAS ,$ 1.300,
530L - ROCAR - CARNAVAL 2 COLUNAS - 60 PRATINELAS ,$ 1.268,
MADEIRA ,,sub
531 - ROCAR - PRATINELA PEQUENA CORPO MADEIRA - 3 FILEIRAS ,$ 820,
536 - ROCAR - PRATINELA GRANDE CORPO MADEIRA 5 FILEIRAS ,$ 1.140,
538 -ROCAR/CHOCALHO MADERA ,$ 1.600,
SURDO,,categoria
INOX ,,sub
"BIN3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO",$ 3.720,
"BIN6014 - 60cm x 14"" - 6 AFINAÇÕES - GIGANTE ",$ 4.760,
ALUMÍNIO ,,sub
"BAL2012 - 20cm x 12"" - 6 AFINAÇÕES - JÚNIOR MÉDIO ",$ 3.160,
"BAL3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO ",$ 3.544,
"BAL4514 - 45cm x 14"" - 6 AFINAÇÕES - MÓR",$ 3.800,
"BAL4518 - 45m x 18"" - 8 AFINAÇÕES ",$ 4.920,
"BAL4518P - 45m x 18"" - 8 AFINAÇÕES - PINTADO ",$ 5.272,
BAL4518CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 18X45CM,$ 5.500,
"BAL4520 - 45cm x 20"" - 10 AFINAÇÕES",$ 5.400,
"BAL4520P - 45cm x 20"" - 10 AFINAÇÕES - PINTADO",$ 5.800,
"BAL4522 - 45cm x 22"" - 10 AFINAÇÕES",$ 6.040,
"BAL4522P - 45cm x 22"" - 10 AFINAÇÕES - PINTADO",$ 6.504,
BAL4522CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 22X45CM,$ 6.200,
"BAL5016 - 50cm x 16"" - 8 AFINAÇÕES ",$ 4.520,
"BAL5018 - 50cm x 18"" - 8 AFINAÇÕES ",$ 5.080,
"BAL5020 - 50cm x 20"" - 10 AFINAÇÕES - TERCEIRA ",$ 5.688,
"BAL5022 - 50cm x 22"" - 10 AFINAÇÕES - SEGUNDA ",$ 6.360,
"BAL5024 - 50cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 7.000,
"BAL5026 - 50cm x 26"" - 12 AFINAÇÕES - PRIMEIRA ",$ 7.800,
BAL5026CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 26X50CM,$ 7.300,
"BAL5028 - 50cm x 28"" - 14 AFINAÇÕES - PRIMEIRA",$ 8.600,
"BAL6014 - 60cm x 14"" - 6 AFINAÇÕES ",$ 4.280,
"BAL6018 - 60cm x 18"" - 8 AFINAÇÕES ",$ 5.560,
"BAL6020 - 60cm x 20"" - 10 AFINAÇÕES - TERCEIRA",$ 6.680,
"BAL6022 - 60cm x 22"" - 10 AFINAÇÕES - SEGUNDA",$ 7.304,
"BAL6024 - 60cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 7.960,
"BAL6026 - 60cm x 26"" - 12 AFINAÇÕES - PRIMEIRA",$ 8.440,
"BAL6028 - 60cm x 28"" - 14 AFINAÇÕES - PRIMEIRA ",$ 8.920,
MADEIRA ,,sub
"BME3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO ",$ 3.320,
"BME4514 - 45cm x 14"" - 6 AFINAÇÕES - MÓR ",$ 3.640,
"BME5018 - 50cm x 18"" - 8 AFINAÇÕES",$ 4.600,
"BME5020 - 50cm x 20"" - 10 AFINAÇÕES ",$ 5.080,
"BME5022 - 50cm x 22"" - 10 AFINAÇÕES ",$ 5.480,
"BME5024 - 50cm x 24"" - 12 AFINAÇÕES ",$ 6.088,
"BME6016 - 60cm x 16"" - 8 AFINAÇÕES",$ 4.504,
"BME6018 - 60cm x 18"" - 8 AFINAÇÕES - CORTE ",$ 4.920,
"BME6018CR - 60cm x 18"" - 8 AFINAÇÕES - CORTE - CROMADO ",$ 5.320,
"BME6020 - 60cm x 20"" - 10 AFINAÇÕES - TERCEIRA ",$ 5.384,
"BME6022 - 60cm x 22"" - 10 AFINAÇÕES - SEGUNDA ",$ 5.800,
"BME6024 - 60cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 6.472,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 135,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL",$ 288,
ACESSÓRIOS ,,sub
853C - PORCA DE AFINAÇÃO CROMADA (PACOTE COM 10),$ 120,
854C - PORCA DE AFINAÇÃO LATÃO CUMPRIDA (PACOTE COM 10) ,$ 240,
BA05 - BAQUETA MADEIRA LISA PARA SURDO - UNIDADE ,$ 65,
BA06 - BAQUETA MADEIRA LISA PARA SURDÃO - UNIDADE ,$ 132,
BA17 - BAQUETA DE MADEIRA - PONTA FORRADA - LONGA ,$ 204,
BA18 - BAQUETA DE MADEIRA - PONTA FORRADA - CURTA ,$ 204,
BA24 - BAQUETA CABO DE ALUMÍNIO- PONTA FORRADA - LONGA ,$ 360,
841NR - TALABARTE DE NYLON COM 1 GANCHO REFORÇADO ,$ 264,
830G - TIRANTE 30cm ZINCADO - COM PORCA - UNIDADE ,$ 67,
831G - TIRANTE 40cm ZINCADO - COM PORCA - UNIDADE,$ 91,
832G - TIRANTE 45cm ZINCADO - COM PORCA - UNIDADE,$ 91,
833G - TIRANTE 50cm ZINCADO - COM PORCA - UNIDADE ,$ 98,
834G - TIRANTE 60cm ZINCADO - COM PORCA - UNIDADE ,$ 115,
SURDO COM TRIPÉ,,categoria
ALUMÍNIO ,,sub
"BAL6016PP - 60cm x 16"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL (2 CORES) ",$ 6.520,
"BAL6018PE - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL ",$ 6.728,
"BAL6018PEPP - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - (2 CORES)",$ 7.800,
"BAL6018CRPE - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - CROMADO ",$ 7.144,
"BAL6018CRPEP - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 7.720,
"BAL6020PE - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL ",$ 8.040,
"BAL6020PEP - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO",$ 8.696,
"BAL6020PEPP - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO (2 CORES)",$ 9.384,
"BAL6020CRPE - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - CROMADO",$ 8.440,
"BAL6020CRPEP - 60cm x 20"" - 10 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 9.144,
MADEIRA ,,sub
"BME6016PEP - 60cm x 16"" - 8 AFIN. - 1 LADO PELE ANIMAL - PINTADO ",$ 5.800,
"BME6018PE - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL E TRIPÉ",$ 6.280,
"BME6018PEP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL E TRIPÉ - PINTADO ",$ 6.776,
"BME6018PEPP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL /TRIPÉ - PINTADO (2 CORES)",$ 7.304,
"BME6018CRPE - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL - CROMADO ",$ 6.664,
"BME6018CRPEP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 7.192,
"BME6020PE - 60cm X 20"" - 10 AFIN. - 1 LADO ANIMAL E TRIPÉ",$ 7.000,
"BME6020PEPP - 60cm X 20"" - 10 AFIN. - 1 LADO ANIMAL E TRIPÉ (2 CORES) ",$ 8.168,
"BME6020CRPE - 60cm x 20"" -10 AFIN. - 1 LADO PELE ANIMAL - CROMADO",$ 7.400,
"BME6020CRPEP - 60cm x 20"" -10 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO",$ 7.992,
MADEIRA COM AFINAÇÃO INDIVIDUAL ,,sub
"BAT6018M - 60cm x 18"" - 16 AFINAÇÕES - PELE ANIMAL ",$ 8.264,
"BAT6018MP - 60cm x 18"" - 16 AFINAÇÕES - PELE ANIMAL - PINTADO ",$ 8.936,
"BAT6020M - 60cm x 20"" - 20 AFINAÇÕES - PELE ANIMAL ",$ 8.712,
"BAT6020MP - 60cm x 20"" - 20 AFINAÇÕES - PELE ANIMAL - PINTADO ",$ 9.443,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 135,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL",$ 288,
ACESSÓRIOS DO SURDO ,,sub
89CR - PÉ DO SURDO COM SUPORTE (CONJUNTO COM 3) – CROMADO ,$ 1.700,
849 - BORBOLETA PARA AFINAÇÃO (PACOTE COM 10) ,$ 144,
834G - TIRANTE 60CM ZINCADO - COM PORCA - UNIDADE ,$ 115,
BA17 - BAQUETA DE MADEIRA - PONTA FORRADA - LONGA,$ 204,
BA18 - BAQUETA DE MADEIRA - PONTA FORRADA - CURTA,$ 204,
BA24 - BAQUETA CABO DE ALUMÍNIO- PONTA FORRADA - LONGA ,$ 360,
SURDO BOLACHÃO,,categoria
TRIO DE SURDO BOLACHÃO ,,sub
"TSUR - TRIO BOLACHÃO 18"",20"",22"" ALUMÍNIO C/ SUPORTE",$ 12.296,
"TSURP - TRIO BOLACHÃO 18"",20"",22"" ALUMÍNIO - PINTADO - C/ SUPORTE ",$ 12.952,
SUPORTE ,,sub
STB - SUPORTE P/BOLACHÃO,$ 4.220,
 CHAVE DE AFINAÇÃO ,,sub
890G CHAVE DE AFINAÇÃO ESTAMPADA 2.50 3.63,$ 72,
SURDO DE MÃO,,categoria
"BAL4512-1P SURDO 45cm X 12"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO PRETO ",$ 2.920,
"BAL4514-1P SURDO 45cm X 14"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO VERMELHO ",$ 3.192,
"BAL4516-1P SURDO 45cm X 16"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO AMARELO ",$ 3.592,
"BAL4518-1P SURDO 45cm X 18"" AUMÍNIO - AFIN. DE 1 LADO - PINTADO VERDE ",$ 4.152,
 SUPORTE ,,sub
SSB - SAPATILHA DE SURDO BORRACHA ( JG COM 3 PEÇAS) ,$ 297,
 CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
TAMBORIM,,categoria
FERRO ,,sub
594 - AÇO PINTURA EPOXI - 6 AFINAÇÕES ,$ 884,
594CR - AÇO CROMADO - 6 AFINAÇÕES ,$ 1.076,
ALUMÍNIO ,,sub
595ALCR - 6 AFINAÇÕES - CORPO FRISADO - POLIDO ,$ 1.140,
595ALCRP - 6 AFINAÇÕES - CORPO FRISADO - POLIDO - PINTADO ,$ 1.204,
595PP - 6 AFINAÇÕES - CORPO FRISADO - 6 AFIN. - (2 CORES) ,$ 1.268,
598ALCR - TAMBOURIM ALUMINIO FRIZADO 10 AFINAÇÕES,$ 1.200,
MADEIRA ,,sub
625MECR - MADEIRA - 6 AFINAÇÕES - ENCERADO ,$ 1.060,
625F - FÓRMICA - 6 AFINAÇÕES ,$ 1.108,
627MECR - MADEIRA - 10 AFINAÇÕES - ENCERADO ,$ 1.220,
TAMBORIM COM CLAMP ,$ 500,
595ALCRSUP - ALUMÍNIO - 6 AFINAÇÕES - PELE POROSA,$ 1.428,
CHAVE DE AFINAÇÃO ,,sub
854G - CHAVE DE AFINAÇÃO ESTAMPADA PEQUENA,$ 66,
"850G - CHAVE DE AFINAÇÃO PEQUENA REFORÇADA ""T""",$ 230,
ACESSÓRIOS ,,sub
TSUPCR - SUPORTE PARA TAMBORIM (CLAMP),$ 480,
BA04 - BAQUETA MADEIRA LISA - UNIDADE ,$ 48,
BA04P - BAQUETA MADEIRA LISA COM PONTA - UNIDADE ,$ 72,
BA22 - BAQUETA PVC - DUPLA - UNIDADE ,$ 65,
BA23 - BAQUETA PVC - TRIPLA - UNIDADE,$ 70,
BA25 - BAQUETA NYLON - DUPLA - UNIDADE ,$ 84,
BA26 - BAQUETA NYLON - TRIPLA - UNIDADE ,$ 95,
BA30 - BAQUETA TRIPLA ESPECIAL ,$ 214,
BA31 - BAQUETA QUÌNTUPLA ESPECIAL,$ 233,
840G - TIRANTE PARA TAMBORIM COM PORCA (PACOTE COM 6 UNIDADES),$ 192,
"850 - COLUNA TAMBORIM/PANDEIRO DE ALUMÍNIO, COMPLETO (PACOTE COM 6 UNIDADES) ",$ 216,
TAM TAM,,categoria
ALUMÍNIO ,,sub
"LAL6014SM - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA ",$ 4.120,
"LAL6014SMCR - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA",$ 4.600,
"LAL6014SMPP - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA - (2 CORES) ",$ 4.760,
CÔNICO ,,sub
"LAL6514SMN - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL",$ 4.440,
"LAL6514SMNP - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL - PINTADA ",$ 4.760,
MADEIRA ,,sub
"LME7014SM - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REFORÇO INF.",$ 3.688,
"LME7014SMPP - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REF. - (2 CORES)",$ 4.280,
"LME7014SMCR - MADEIRA - 70cm x 14""- 6 AFINAÇÕES - PELE NAPA - REFORÇO INF. ",$ 4.200,
"LME7014SMCRP - MADEIRA - 70cm x 14""- 6 AFIN. -PELE NAPA - REFORÇO INF. - PINT. ",$ 4.520,
POP LINE by GOPE ,,categoria
"RFE6014SM - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA ",$ 3.560,
"RFE6014SMP - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA - PINTADO",$ 3.816,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,$ 384,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6) ",$ 960,
"843G - TIRANTE REBOLO/TAMTAM ""POP LINE"" COM PORCA (PACOTE COM 6) ",$ 336,
"855C - COLUNA REBOLO/TAMTAM ""POP LINE"" COMPLETO (PACOTE COM 6)",$ 696,
841 - TALABARTE DE COURO 1 GANCHO,$ 408,
841N - TALABARTE DE NYLON 1 GANCHO ,$ 214,
TIMBA,,categoria
ALUMÍNIO ,,sub
"LAL6514TM - 65cm x 14"" - 6 AFINAÇÕES ",$ 4.600,
"LAL6514TMP - 65cm x 14"" - 6 AFINAÇÕES - PINTADA ",$ 4.792,
"LAL9014TM - 90cm x 14"" - 6 AFINAÇÕES ",$ 6.736,
MADEIRA ,,sub
"LME5010TM - 50cm x 10"" - 5 AFINAÇÕES ",$ 1.632,
"LME7014TM - 70cm x 14"" - 6 AFINAÇÕES ",$ 2.352,
"LME9014TM - 90cm x 14"" - 6 AFINAÇÕES ",$ 2.784,
"LME9014TMP - 90cm x 14"" - 6 AFINAÇÕES - PINTADA",$ 3.062,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
ACESSÓRIOS DA TIMBA ,,sub
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,$ 384,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6)",$ 960,
841 - TALABARTE DE COURO 1 GANCHO ,$ 408,
841N - TALABARTE DE NYLON 1 GANCHO ,$ 214,
TIMBAL,,categoria
ALUMÍNIO ,,sub
LAL9014TB16 - ALUMÍNIO - 16 AFINAÇÕES - EPOXI / LAMINADA,$ 5.880,
LAL9014TBCR16 - ALUMÍNIO - 16 AFINAÇÕES- CROMADA / LAMINADA,$ 6.360,
LAL9014TBPP16 - ALUMÍNIO - 16 AFINAÇÕES- DOS CORES,$ 6.808,
MADEIRA ,,sub
LME9014TB10 - MADEIRA DUPLA - 10 AFINAÇÕES - EPOXI / NYLON ,$ 5.192,
LME9014TBCR10 - MADEIRA DUPLA - 10 AFINAÇÕES- CROMADA/ NYLON,$ 5.480,
LME9014TBPP10 - MADEIRA DUPLA - 10 AFINAÇÕES-DOS CORES,$ 5.992,
SUPORTE ,,sub
5996D - SUPORTE DESMONTAVEL PARA TIMBAL ,$ 2.684,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 72,
ACESSÓRIOS ,,sub
844GT -TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 10) ,$ 600,
"851CT - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 10) ",$ 1.560,
TIMBALETAS,$ 0,categoria
ALUMÍNIO ,,sub
"TBS - TIMBALES ALUMÍNIO 13"" e 14"" COM SUPORTE ",$ 8.120,
"TB - TIMBALES ALUMÍNIO 13"" e 14"" , AFINAÇÃO EM LATÃO - C/ SUPORTE - PROFISSIONAL ",$ 11.000,
ACESSÓRIOS ,,sub
BA07 - BAQUETA PARA TIMBALES - PAR,$ 118,
TRIÂNGULO,$ 0,categoria
"825 - AÇO CROMADO - 6"" / 15cm - LIGA SONORA ",$ 368,
"826 - AÇO CROMADO - 8"" / 20cm - LIGA SONORA ",$ 464,
"827 - AÇO CROMADO - 10"" / 25cm - LIGA SONORA ",$ 656,
"828 - AÇO CROMADO - 12""/ '30cm - LIGA SONORA",$ 723,
"829 - AÇO CROMADO - 15"" / 38cm - LIGA SONORA - FORRÓ",$ 915,
"830 - AÇO CROMADO - 17"" / 43cm - LIGA SONORA - FORROZÃO ",$ 1.040,
XEQUERÊ,,categoria
5024 - XEQUERÊ ,$ 2.180,
ZABUMBA,,categoria
ALUMÍNIO ,,sub
"BAL2018 - ALUMÍNIO - 20cm x 18"" - 8 AFINAÇÕES ",$ 4.600,
"BAL2020 - ALUMÍNIO - 20cm x 20"" - 10 AFINAÇÕES ",$ 1.400,
 MADEIRA ,,sub
"BME2016 - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES ",$ 4.760,
"BME2016P - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES - PINTADA ",$ 3.960,
"BME2018 - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES ",$ 4.120,
"BME2018CR - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES - CROMADA ",$ 4.520,
"BME2020 - MADEIRA - 20cm x 20"" - 10 AFINAÇÕES ",$ 4.504,
MADEIRA COM AFINAÇÃO INDIVIDUAL ,,sub
"BAT2018C - 20cm x 18"" - 16 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA ",$ 5.400,
"BAT2018CP - 20cm x 18"" - 16 AFIN. - PELE BATEDEIRA POROSA/LAMINADA - PINTADA ",$ 5.848,
"BAT2020C - 20cm x 20"" - 20 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA",$ 6.152,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 150,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 80,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL ",$ 320,
ACESSÓRIOS ,,sub
BA29 - BAQUETA PARA ZABUMBA - UNIDADE ,$ 127,
BA34 - BAQUETA BACALHAU PARA ZABUMBA - UNIDADE ,$ 33,
842 - TALABARTE DE COURO 2 GANCHOS ,$ 475,
842N - TALABARTE DE NYLON 2 GANCHOS,$ 235,
PELES ,,categoria
LINHA BATERA,,categoria
HIDRÁULICA - FILME DUPLO,,sub
"BHDG06M - HIDRAÚLICA 6""",$ 240,
"BHDG08M - HIDRAÚLICA 8""",$ 300,
"BHDG10M - HIDRAÚLICA 10""",$ 336,
"BHDG12M - HIDRAÚLICA 12""",$ 432,
"BHDG13M - HIDRAÚLICA 13""",$ 480,
"BHDG14M - HIDRAÚLICA 14""",$ 528,
"BHDG15M - HIDRAÚLICA 15""",$ 576,
"BHDG16M - HIDRAÚLICA 16""",$ 600,
"BHDG18L - HIDRAÚLICA 18""",$ 936,
"BHDG20L - HIDRAULICA 20""",$ 1.032,
"BHDG22L - HIDRAÚLICA 22""",$ 1.176,
HIDRÁULICA - FILME DUPLO - COM ABAFADOR,,sub
"BHDG18LM -VHIDRAÚLICA 18"" c/ ABAFADOR ",$ 1.104,
"BHDG20LM - HIDRAÚLICA 20"" c/ ABAFADOR ",$ 1.248,
"BHDG22LM - HIDRAÚLICA 22"" c/ ABAFADOR ",$ 1.440,
CLARA CRISTAL MONOFILME,,sub
"BTRC10 - BATERA CLARA CRISTAL 10"" ",$ 288,
"BTRC12 - BATERA CLARA CRISTAL 12"" ",$ 384,
"BTRC13 - BATERA CLARA CRISTAL 13"" ",$ 408,
"BTRC14 - BATERA CLARA CRISTAL 14"" ",$ 456,
"BTRC16 - BATERA CLARA CRISTAL 16"" ",$ 528,
"BTRC18 - BATERA CLARA CRISTAL 18"" ",$ 816,
"BTRC20 - BATERA CLARA CRISTAL 20"" ",$ 912,
"BTRC22 - BATERA CLARA CRISTAL 22"" ",$ 1.008,
BRANCA - POROSA - MONOFILME,,sub
"BPWC13 - BATERA POROSA 13""",$ 480,
"BPWC14 - BATERA POROSA 14"" ",$ 528,
BRANCA - POROSA - COM ABAFADOR,,sub
"BWCD13M - BATERA POROSA 13"" c/ ABAFADOR",$ 528,
"BWCD14M - BATERA POROSA 14"" c/ ABAFADOR",$ 576,
HIDRÁULICA POROSA - FILME DUPLO,,sub
"BHDC12M - BATERA HIDRÁULICA POROSA 12"" ",$ 624,
"BHDC13M - BATERA HIDRÁULICA POROSA 13"" ",$ 696,
"BHDC14M - BATERA HIDRÁULICA POROSA 14"" ",$ 768,
"BHDC16M - BATERA HIDRÁULICA POROSA 16"" ",$ 864,
RESPOSTA DE CAIXA E BUMBO,,categoria
CRISTAL PARA CAIXA ,,sub
"BSS10 - RESPOSTA TRANSPARENTE 10"" ",$ 122,
"BSS12 - RESPOSTA TRANSPARENTE 12"" ",$ 156,
"BSS13 - RESPOSTA TRANSPARENTE 13""",$ 168,
"BSS14 - RESPOSTA TRANSPARENTE 14"" ",$ 192,
PRETA DE BUMBO ,,sub
"BBCB18 - BATERA BAIXO PRETA 18""",$ 1.008,
"BBCB20 - BATERA BAIXO PRETA20"" ",$ 1.128,
"BBCB22 - BATERA BAIXO PRETA 22"" ",$ 1.248,
PRETA DE BUMBO COM FURO ,,sub
"BBCB18F - BATERA BAIXO PRETA 18""",$ 1.080,
"BBCB20F - BATERA BAIXO PRETA20"" ",$ 1.200,
"BBCB22F - BATERA BAIXO PRETA 22""",$ 1.320,
PRETA DE BUMBO COM ABAFADOR ,,sub
"BCB18M - BAT 18"" ABAFADOR ",$ 1.248,
"BCB20M - BAT 20"" ABAFADOR ",$ 1.344,
"BCB22M - BAT 22"" ABAFADOR ",$ 1.488,
PELE MUDA,,categoria
"GPH06 - PELE PARA ESTUDO PRETA - 6""",$ 192,
"GPH08 - PELE PARA ESTUDO PRETA - 8"" ",$ 216,
"GPH10 - PELE PARA ESTUDO PRETA - 10""",$ 240,
"GPH12 - PELE PARA ESTUDO PRETA - 12"" ",$ 312,
"GPH13 - PELE PARA ESTUDO PRETA - 13"" ",$ 360,
"GPH14 - PELE PARA ESTUDO PRETA - 14"" ",$ 408,
"GPH16 - PELE PARA ESTUDO PRETA - 16"" ",$ 480,
"GPH18 - PELE PARA ESTUDO PRETA - 18"" ",$ 864,
"GPH20 - PELE PARAZ ESTUDO PRETA - 20"" ",$ 960,
"GPH22 - PELE PARA ESTUDO PRETA - 22"" ",$ 1.152,
KITS,,categoria
FUSION,,sub
"SFHD5 - HIDRAULICA 12"", 13"", 16"", 22"" + 14"" CAIXA POROSA ",$ 2.880,
"SFWC5 - BATERA POROSA  12"", 13"", 16"", 22"" + 14"" CAIXA",$ 2.640,
"SFWD5 - BATERA HIDRÁULICA POROSA 12"", 13"", 16"", 22"" + 14"" CX. POROSA MONOFILME",$ 3.360,
"SFBC5 - BATERA CLARA CRISTAL 10"", 12"", 14"", 20"" + 14"" CAIXA",$ 2.376,
"GPH20F - MUDA 10"", 12"", 14"", 20"" + 14"" ",$ 2.328,
STANDART,,sub
