"LAL3012RAAP - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.- PINTADO ",$ 3.183,
"LAL3012RAAPP - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.- PINTADO (2 CORES) ",$ 3.388,
"LAL3012RAACR - 30cm x 12""- 10 COLUNAS - AFINAÇÃO IND.",$ 3.516,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA COM PORCA (PACOTE COM 6),$ 307,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6)",$ 768,
REPIQUE DE MÃO,,categoria
ALUMÍNIO ,,sub
"LAL3010RM - 30cm x 10"" - 5 AFINAÇÕES ",$ 1.980,
"LAL3010RMP - 30cm x 10"" - 5 AFINAÇÕES - PINTADO ",$ 2.134,
"LAL3010RMCR - 30cm x 10"" - 5 AFINAÇÕES - CROMADO ",$ 2.364,
"LAL3011RM - 30cm x 11"" - 6 AFINAÇÕES ",$ 2.121,
"LAL3011RMP - 30cm x 11"" - 6 AFINAÇÕES - PINTADO ",$ 2.223,
"LAL3011RMPP - 30cm x 11"" - AFINAÇÕES - (2 CORES)",$ 2.364,
"LAL3012RM - 30cm x 12"" - 6 AFINAÇÕES ",$ 2.274,
"LAL3012RMP - 30cm x 12"" - 6 AFINAÇÕES - PINTADO ",$ 2.377,
MADEIRA ,,sub
"LME3010RM - 30cm x 10""- 5 AFINAÇÕES - REFORÇO INFERIOR",$ 1.852,
"LME3010RMP - 30cm x 10""- 5 AFINAÇÕES - REFORÇO INFERIOR - PINTADO ",$ 1.967,
"LME3012RM - 30cm x 12""- 6 AFINAÇÕES - REFORÇO INFERIOR ",$ 2.300,
"LME3012RMP - 30cm x 12""- 6 AFINAÇÕES - REFORÇO INFERIOR - PINTADO ",$ 2.460,
POP LINE by GOPE ,,categoria
"RFE3010RM - 30cm x 10"" - ARO REDONDO - 5 COLUNAS ",$ 1.839,
"RFE3010RMP - 30cm x 10"" - ARO REDONDO - 5 COLUNAS - PINTADO ",$ 1.954,
"RFE3012RM - 30cm x 12"" - ARO REDONDO - 6 COLUNAS",$ 2.667,
"RFE3012RMP - 30cm x 12"" - ARO REDONDO - 6 COLUNAS - PINTADO ",$ 2.185,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA COM PORCA (PACOTE COM 6) ,$ 307,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6) ",$ 768,
"843G - TIRANTE REBOLO/TAMTAM ""POP LINE"" COM PORCA (PACOTE COM 6)",$ 269,
"855C - COLUNAREBOLO/TAMTAM ""POP LINE"" COMPLETO (PACOTE COM 6)",$ 557,
ROCAR (CHOCALHO),,categoria
ALUMÍNIO ,,sub
530 - ROCAR - CARNAVAL 3 COLUNAS - 60 PRATINELAS ,$ 1.140,
530L - ROCAR - CARNAVAL 2 COLUNAS - 60 PRATINELAS ,$ 1.114,
MADEIRA ,$ 500,sub
531 - ROCAR - PRATINELA PEQUENA CORPO MADEIRA - 3 FILEIRAS ,$ 756,
536 - ROCAR - PRATINELA GRANDE CORPO MADEIRA 5 FILEIRAS ,$ 1.012,
538 -ROCAR/CHOCALHO MADERA ,1200,
SURDO,,categoria
INOX ,,sub
"BIN3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO",$ 3.256,
"BIN6014 - 60cm x 14"" - 6 AFINAÇÕES - GIGANTE ",$ 4.088,
ALUMÍNIO ,$ 1.400,sub
"BAL2012 - 20cm x 12"" - 6 AFINAÇÕES - JÚNIOR MÉDIO ",$ 2.808,
"BAL3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO ",$ 3.115,
"BAL4514 - 45cm x 14"" - 6 AFINAÇÕES - MÓR",$ 3.320,
"BAL4518 - 45m x 18"" - 8 AFINAÇÕES ",$ 4.216,
"BAL4518P - 45m x 18"" - 8 AFINAÇÕES - PINTADO ",$ 4.498,
BAL4518CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 18X45CM,4800,
"BAL4520 - 45cm x 20"" - 10 AFINAÇÕES",$ 4.600,
"BAL4520P - 45cm x 20"" - 10 AFINAÇÕES - PINTADO",$ 4.920,
"BAL4522 - 45cm x 22"" - 10 AFINAÇÕES",$ 5.112,
"BAL4522P - 45cm x 22"" - 10 AFINAÇÕES - PINTADO",$ 5.483,
BAL4522CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 22X45CM,5900,
"BAL5016 - 50cm x 16"" - 8 AFINAÇÕES ",$ 3.896,
"BAL5018 - 50cm x 18"" - 8 AFINAÇÕES ",$ 4.344,
"BAL5020 - 50cm x 20"" - 10 AFINAÇÕES - TERCEIRA ",$ 4.830,
"BAL5022 - 50cm x 22"" - 10 AFINAÇÕES - SEGUNDA ",$ 5.368,
"BAL5024 - 50cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 5.880,
"BAL5026 - 50cm x 26"" - 12 AFINAÇÕES - PRIMEIRA ",$ 6.520,
BAL5026CR - SURDO ALUMINIO ARO CROMADO 1 COUROS 26X50CM,6800,
"BAL5028 - 50cm x 28"" - 14 AFINAÇÕES - PRIMEIRA",$ 7.160,
"BAL6014 - 60cm x 14"" - 6 AFINAÇÕES ",$ 3.704,
"BAL6018 - 60cm x 18"" - 8 AFINAÇÕES ",$ 4.728,
"BAL6020 - 60cm x 20"" - 10 AFINAÇÕES - TERCEIRA",$ 5.624,
"BAL6022 - 60cm x 22"" - 10 AFINAÇÕES - SEGUNDA",$ 6.123,
"BAL6024 - 60cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 6.648,
"BAL6026 - 60cm x 26"" - 12 AFINAÇÕES - PRIMEIRA",$ 7.032,
"BAL6028 - 60cm x 28"" - 14 AFINAÇÕES - PRIMEIRA ",$ 7.416,
MADEIRA ,,sub
"BME3014 - 30cm x 14"" - 6 AFINAÇÕES - MÉDIO ",$ 2.936,
"BME4514 - 45cm x 14"" - 6 AFINAÇÕES - MÓR ",$ 3.192,
"BME5018 - 50cm x 18"" - 8 AFINAÇÕES",$ 3.960,
"BME5020 - 50cm x 20"" - 10 AFINAÇÕES ",$ 4.344,
"BME5022 - 50cm x 22"" - 10 AFINAÇÕES ",$ 4.664,
"BME5024 - 50cm x 24"" - 12 AFINAÇÕES ",$ 5.150,
"BME6016 - 60cm x 16"" - 8 AFINAÇÕES",$ 3.883,
"BME6018 - 60cm x 18"" - 8 AFINAÇÕES - CORTE ",$ 4.216,
"BME6018CR - 60cm x 18"" - 8 AFINAÇÕES - CORTE - CROMADO ",$ 4.536,
"BME6020 - 60cm x 20"" - 10 AFINAÇÕES - TERCEIRA ",$ 4.587,
"BME6022 - 60cm x 22"" - 10 AFINAÇÕES - SEGUNDA ",$ 4.920,
"BME6024 - 60cm x 24"" - 12 AFINAÇÕES - PRIMEIRA ",$ 5.458,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 120,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL",$ 256,
ACESSÓRIOS ,,sub
853C - PORCA DE AFINAÇÃO CROMADA (PACOTE COM 10),$ 96,
854C - PORCA DE AFINAÇÃO LATÃO CUMPRIDA (PACOTE COM 10) ,$ 192,
BA05 - BAQUETA MADEIRA LISA PARA SURDO - UNIDADE ,$ 52,
BA06 - BAQUETA MADEIRA LISA PARA SURDÃO - UNIDADE ,$ 106,
BA17 - BAQUETA DE MADEIRA - PONTA FORRADA - LONGA ,$ 163,
BA18 - BAQUETA DE MADEIRA - PONTA FORRADA - CURTA ,$ 163,
BA24 - BAQUETA CABO DE ALUMÍNIO- PONTA FORRADA - LONGA ,$ 288,
841NR - TALABARTE DE NYLON COM 1 GANCHO REFORÇADO ,$ 211,
830G - TIRANTE 30cm ZINCADO - COM PORCA - UNIDADE ,$ 54,
831G - TIRANTE 40cm ZINCADO - COM PORCA - UNIDADE,$ 73,
832G - TIRANTE 45cm ZINCADO - COM PORCA - UNIDADE,$ 73,
833G - TIRANTE 50cm ZINCADO - COM PORCA - UNIDADE ,$ 79,
834G - TIRANTE 60cm ZINCADO - COM PORCA - UNIDADE ,$ 92,
SURDO COM TRIPÉ,,categoria
ALUMÍNIO ,,sub
"BAL6016PP - 60cm x 16"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL (2 CORES) ",$ 5.496,
"BAL6018PE - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL ",$ 5.662,
"BAL6018PEPP - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - (2 CORES)",$ 6.520,
"BAL6018CRPE - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - CROMADO ",$ 5.995,
"BAL6018CRPEP - 60cm x 18"" - 8 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 6.456,
"BAL6020PE - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL ",$ 6.712,
"BAL6020PEP - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO",$ 7.237,
"BAL6020PEPP - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - PINTADO (2 CORES)",$ 7.787,
"BAL6020CRPE - 60cm x 20"" - 10 AFINAÇÕES - 1 LADO PELE ANIMAL - CROMADO",$ 7.032,
"BAL6020CRPEP - 60cm x 20"" - 10 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 7.595,
MADEIRA ,,sub
"BME6016PEP - 60cm x 16"" - 8 AFIN. - 1 LADO PELE ANIMAL - PINTADO ",$ 4.920,
"BME6018PE - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL E TRIPÉ",$ 5.304,
"BME6018PEP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL E TRIPÉ - PINTADO ",$ 5.701,
"BME6018PEPP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL /TRIPÉ - PINTADO (2 CORES)",$ 6.123,
"BME6018CRPE - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL - CROMADO ",$ 5.611,
"BME6018CRPEP - 60cm x 18"" - 8 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO ",$ 6.034,
"BME6020PE - 60cm X 20"" - 10 AFIN. - 1 LADO ANIMAL E TRIPÉ",$ 5.880,
"BME6020PEPP - 60cm X 20"" - 10 AFIN. - 1 LADO ANIMAL E TRIPÉ (2 CORES) ",$ 6.814,
"BME6020CRPE - 60cm x 20"" -10 AFIN. - 1 LADO PELE ANIMAL - CROMADO",$ 6.200,
"BME6020CRPEP - 60cm x 20"" -10 AFIN. - 1 LADO PELE ANIMAL - PINTADO - CROMADO",$ 6.674,
MADEIRA COM AFINAÇÃO INDIVIDUAL ,,sub
"BAT6018M - 60cm x 18"" - 16 AFINAÇÕES - PELE ANIMAL ",$ 6.891,
"BAT6018MP - 60cm x 18"" - 16 AFINAÇÕES - PELE ANIMAL - PINTADO ",$ 7.429,
"BAT6020M - 60cm x 20"" - 20 AFINAÇÕES - PELE ANIMAL ",$ 7.250,
"BAT6020MP - 60cm x 20"" - 20 AFINAÇÕES - PELE ANIMAL - PINTADO ",$ 7.835,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 120,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL",$ 256,
ACESSÓRIOS DO SURDO ,,sub
89CR - PÉ DO SURDO COM SUPORTE (CONJUNTO COM 3) – CROMADO ,$ 1.460,
849 - BORBOLETA PARA AFINAÇÃO (PACOTE COM 10) ,$ 115,
834G - TIRANTE 60CM ZINCADO - COM PORCA - UNIDADE ,$ 92,
BA17 - BAQUETA DE MADEIRA - PONTA FORRADA - LONGA,$ 163,
BA18 - BAQUETA DE MADEIRA - PONTA FORRADA - CURTA,$ 163,
BA24 - BAQUETA CABO DE ALUMÍNIO- PONTA FORRADA - LONGA ,$ 288,
SURDO BOLACHÃO,,categoria
TRIO DE SURDO BOLACHÃO ,,
"TSUR - TRIO BOLACHÃO 18"",20"",22"" ALUMÍNIO C/ SUPORTE",$ 10.117,
"TSURP - TRIO BOLACHÃO 18"",20"",22"" ALUMÍNIO - PINTADO - C/ SUPORTE ",$ 10.642,
SUPORTE ,,sub
STB - SUPORTE P/BOLACHÃO,$ 3.516,
 CHAVE DE AFINAÇÃO ,,sub
890G CHAVE DE AFINAÇÃO ESTAMPADA 2.50 3.63,$ 64,
SURDO DE MÃO,,categoria
"BAL4512-1P SURDO 45cm X 12"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO PRETO ",$ 2.536,
"BAL4514-1P SURDO 45cm X 14"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO VERMELHO ",$ 2.754,
"BAL4516-1P SURDO 45cm X 16"" ALUMÍNIO - AFIN. DE 1 LADO - PINTADO AMARELO ",$ 3.074,
"BAL4518-1P SURDO 45cm X 18"" AUMÍNIO - AFIN. DE 1 LADO - PINTADO VERDE ",$ 3.522,
 SUPORTE ,,sub
SSB - SAPATILHA DE SURDO BORRACHA ( JG COM 3 PEÇAS) ,$ 237,
 CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
TAMBORIM,,categoria
FERRO ,,sub
594 - AÇO PINTURA EPOXI - 6 AFINAÇÕES ,$ 807,
594CR - AÇO CROMADO - 6 AFINAÇÕES ,$ 961,
ALUMÍNIO ,$ 500,sub
595ALCR - 6 AFINAÇÕES - CORPO FRISADO - POLIDO ,$ 1.012,
595ALCRP - 6 AFINAÇÕES - CORPO FRISADO - POLIDO - PINTADO ,$ 1.063,
595PP - 6 AFINAÇÕES - CORPO FRISADO - 6 AFIN. - (2 CORES) ,$ 1.114,
598ALCR - TAMBOURIM ALUMINIO FRIZADO 10 AFINAÇÕES,950,
MADEIRA ,,sub
625MECR - MADEIRA - 6 AFINAÇÕES - ENCERADO ,$ 948,
625F - FÓRMICA - 6 AFINAÇÕES ,$ 986,
627MECR - MADEIRA - 10 AFINAÇÕES - ENCERADO ,$ 1.076,
TAMBORIM COM CLAMP ,,sub
595ALCRSUP - ALUMÍNIO - 6 AFINAÇÕES - PELE POROSA,$ 1.242,
CHAVE DE AFINAÇÃO ,,sub
854G - CHAVE DE AFINAÇÃO ESTAMPADA PEQUENA,$ 59,
"850G - CHAVE DE AFINAÇÃO PEQUENA REFORÇADA ""T""",$ 205,
ACESSÓRIOS ,,sub
TSUPCR - SUPORTE PARA TAMBORIM (CLAMP),$ 384,
BA04 - BAQUETA MADEIRA LISA - UNIDADE ,$ 38,
BA04P - BAQUETA MADEIRA LISA COM PONTA - UNIDADE ,$ 58,
BA22 - BAQUETA PVC - DUPLA - UNIDADE ,$ 52,
BA23 - BAQUETA PVC - TRIPLA - UNIDADE,$ 56,
BA25 - BAQUETA NYLON - DUPLA - UNIDADE ,$ 67,
BA26 - BAQUETA NYLON - TRIPLA - UNIDADE ,$ 76,
BA30 - BAQUETA TRIPLA ESPECIAL ,$ 171,
BA31 - BAQUETA QUÌNTUPLA ESPECIAL,$ 186,
840G - TIRANTE PARA TAMBORIM COM PORCA (PACOTE COM 6 UNIDADES),$ 154,
"850 - COLUNA TAMBORIM/PANDEIRO DE ALUMÍNIO, COMPLETO (PACOTE COM 6 UNIDADES) ",$ 173,
TAM TAM,,categoria
ALUMÍNIO ,,sub
"LAL6014SM - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA ",$ 3.496,
"LAL6014SMCR - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA",$ 3.880,
"LAL6014SMPP - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA - (2 CORES) ",$ 4.008,
CÔNICO ,,sub
"LAL6514SMN - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL",$ 3.752,
"LAL6514SMNP - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL - PINTADA ",$ 4.008,
MADEIRA ,,sub
"LME7014SM - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REFORÇO INF.",$ 3.150,
"LME7014SMPP - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REF. - (2 CORES)",$ 3.624,
"LME7014SMCR - MADEIRA - 70cm x 14""- 6 AFINAÇÕES - PELE NAPA - REFORÇO INF. ",$ 3.560,
"LME7014SMCRP - MADEIRA - 70cm x 14""- 6 AFIN. -PELE NAPA - REFORÇO INF. - PINT. ",$ 3.816,
POP LINE by GOPE ,,categoria
"RFE6014SM - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA ",$ 3.048,
"RFE6014SMP - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA - PINTADO",$ 3.253,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
ACESSÓRIOS ,,sub
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,$ 307,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6) ",$ 768,
"843G - TIRANTE REBOLO/TAMTAM ""POP LINE"" COM PORCA (PACOTE COM 6) ",$ 269,
"855C - COLUNA REBOLO/TAMTAM ""POP LINE"" COMPLETO (PACOTE COM 6)",$ 557,
841 - TALABARTE DE COURO 1 GANCHO,$ 326,
841N - TALABARTE DE NYLON 1 GANCHO ,$ 171,
TIMBA,,categoria
ALUMÍNIO ,,sub
"LAL6514TM - 65cm x 14"" - 6 AFINAÇÕES ",$ 3.960,
"LAL6514TMP - 65cm x 14"" - 6 AFINAÇÕES - PINTADA ",$ 4.114,
"LAL9014TM - 90cm x 14"" - 6 AFINAÇÕES ",$ 5.669,
MADEIRA ,,sub
"LME5010TM - 50cm x 10"" - 5 AFINAÇÕES ",$ 1.306,
"LME7014TM - 70cm x 14"" - 6 AFINAÇÕES ",$ 1.882,
"LME9014TM - 90cm x 14"" - 6 AFINAÇÕES ",$ 2.227,
"LME9014TMP - 90cm x 14"" - 6 AFINAÇÕES - PINTADA",$ 2.450,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
ACESSÓRIOS DA TIMBA ,,sub
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,$ 307,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6)",$ 768,
841 - TALABARTE DE COURO 1 GANCHO ,$ 326,
841N - TALABARTE DE NYLON 1 GANCHO ,$ 171,
TIMBAL,,categoria
ALUMÍNIO ,,sub
LAL9014TB16 - ALUMÍNIO - 16 AFINAÇÕES - EPOXI / LAMINADA,$ 4.984,
LAL9014TBCR16 - ALUMÍNIO - 16 AFINAÇÕES- CROMADA / LAMINADA,$ 5.368,
LAL9014TBPP16 - ALUMÍNIO - 16 AFINAÇÕES- DOS CORES,$ 5.726,
MADEIRA ,,sub
LME9014TB10 - MADEIRA DUPLA - 10 AFINAÇÕES - EPOXI / NYLON ,$ 4.434,
LME9014TBCR10 - MADEIRA DUPLA - 10 AFINAÇÕES- CROMADA/ NYLON,$ 4.664,
LME9014TBPP10 - MADEIRA DUPLA - 10 AFINAÇÕES-DOS CORES,$ 5.074,
SUPORTE ,,sub
5996D - SUPORTE DESMONTAVEL PARA TIMBAL ,$ 2.287,
CHAVE DE AFINAÇÃO ,,sub
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
ACESSÓRIOS ,,sub
844GT -TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 10) ,$ 480,
"851CT - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 10) ",$ 1.248,
TIMBALETAS,,categoria
ALUMÍNIO ,,sub
"TBS - TIMBALES ALUMÍNIO 13"" e 14"" COM SUPORTE ",$ 6.696,
"TB - TIMBALES ALUMÍNIO 13"" e 14"" , AFINAÇÃO EM LATÃO - C/ SUPORTE - PROFISSIONAL ",$ 9.000,
ACESSÓRIOS ,,sub
BA07 - BAQUETA PARA TIMBALES - PAR,$ 104,
TRIÂNGULO,,categoria
"825 - AÇO CROMADO - 6"" / 15cm - LIGA SONORA ",$ 294,
"826 - AÇO CROMADO - 8"" / 20cm - LIGA SONORA ",$ 371,
"827 - AÇO CROMADO - 10"" / 25cm - LIGA SONORA ",$ 525,
"828 - AÇO CROMADO - 12""/ '30cm - LIGA SONORA",$ 579,
"829 - AÇO CROMADO - 15"" / 38cm - LIGA SONORA - FORRÓ",$ 732,
"830 - AÇO CROMADO - 17"" / 43cm - LIGA SONORA - FORROZÃO ",$ 832,
XEQUERÊ,,categoria
5024 - XEQUERÊ ,$ 1.844,
ZABUMBA,,categoria
ALUMÍNIO ,,sub
"BAL2018 - ALUMÍNIO - 20cm x 18"" - 8 AFINAÇÕES ",$ 3.960,
"BAL2020 - ALUMÍNIO - 20cm x 20"" - 10 AFINAÇÕES ",$ 1.400,
 MADEIRA ,,sub
"BME2016 - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES ",$ 4.088,
"BME2016P - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES - PINTADA ",$ 3.448,
"BME2018 - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES ",$ 3.576,
"BME2018CR - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES - CROMADA ",$ 3.896,
"BME2020 - MADEIRA - 20cm x 20"" - 10 AFINAÇÕES ",$ 3.883,
MADEIRA COM AFINAÇÃO INDIVIDUAL ,,sub
"BAT2018C - 20cm x 18"" - 16 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA ",$ 4.600,
"BAT2018CP - 20cm x 18"" - 16 AFIN. - PELE BATEDEIRA POROSA/LAMINADA - PINTADA ",$ 4.958,
"BAT2020C - 20cm x 20"" - 20 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA",$ 5.202,
CHAVE DE AFINAÇÃO ,,sub
888G - CHAVE DE AFINAÇÃO TUBULAR,$ 120,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,$ 64,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL ",$ 256,
ACESSÓRIOS ,,sub
BA29 - BAQUETA PARA ZABUMBA - UNIDADE ,$ 102,
BA34 - BAQUETA BACALHAU PARA ZABUMBA - UNIDADE ,$ 26,
842 - TALABARTE DE COURO 2 GANCHOS ,$ 380,
842N - TALABARTE DE NYLON 2 GANCHOS,$ 188,
PELES ,,categoria
LINHA BATERA,,categoria
HIDRÁULICA - FILME DUPLO,,sub
"BHDG06M - HIDRAÚLICA 6""",$ 192,
"BHDG08M - HIDRAÚLICA 8""",$ 240,
"BHDG10M - HIDRAÚLICA 10""",$ 269,
"BHDG12M - HIDRAÚLICA 12""",$ 346,
"BHDG13M - HIDRAÚLICA 13""",$ 384,
"BHDG14M - HIDRAÚLICA 14""",$ 422,
"BHDG15M - HIDRAÚLICA 15""",$ 461,
"BHDG16M - HIDRAÚLICA 16""",$ 480,
"BHDG18L - HIDRAÚLICA 18""",$ 749,
"BHDG20L - HIDRAULICA 20""",$ 826,
"BHDG22L - HIDRAÚLICA 22""",$ 941,
HIDRÁULICA - FILME DUPLO - COM ABAFADOR,,sub
"BHDG18LM -VHIDRAÚLICA 18"" c/ ABAFADOR ",$ 883,
"BHDG20LM - HIDRAÚLICA 20"" c/ ABAFADOR ",$ 998,
"BHDG22LM - HIDRAÚLICA 22"" c/ ABAFADOR ",$ 1.152,
CLARA CRISTAL MONOFILME,,sub
"BTRC10 - BATERA CLARA CRISTAL 10"" ",$ 230,
"BTRC12 - BATERA CLARA CRISTAL 12"" ",$ 307,
"BTRC13 - BATERA CLARA CRISTAL 13"" ",$ 326,
"BTRC14 - BATERA CLARA CRISTAL 14"" ",$ 365,
"BTRC16 - BATERA CLARA CRISTAL 16"" ",$ 422,
"BTRC18 - BATERA CLARA CRISTAL 18"" ",$ 653,
"BTRC20 - BATERA CLARA CRISTAL 20"" ",$ 730,
"BTRC22 - BATERA CLARA CRISTAL 22"" ",$ 806,
BRANCA - POROSA - MONOFILME,,sub
"BPWC13 - BATERA POROSA 13""",$ 384,
"BPWC14 - BATERA POROSA 14"" ",$ 422,
BRANCA - POROSA - COM ABAFADOR,,sub
"BWCD13M - BATERA POROSA 13"" c/ ABAFADOR",$ 422,
"BWCD14M - BATERA POROSA 14"" c/ ABAFADOR",$ 461,
HIDRÁULICA POROSA - FILME DUPLO,,sub
"BHDC12M - BATERA HIDRÁULICA POROSA 12"" ",$ 499,
"BHDC13M - BATERA HIDRÁULICA POROSA 13"" ",$ 557,
"BHDC14M - BATERA HIDRÁULICA POROSA 14"" ",$ 614,
"BHDC16M - BATERA HIDRÁULICA POROSA 16"" ",$ 691,
RESPOSTA DE CAIXA E BUMBO,,categoria
CRISTAL PARA CAIXA ,,sub
"BSS10 - RESPOSTA TRANSPARENTE 10"" ",$ 98,
"BSS12 - RESPOSTA TRANSPARENTE 12"" ",$ 125,
"BSS13 - RESPOSTA TRANSPARENTE 13""",$ 134,
"BSS14 - RESPOSTA TRANSPARENTE 14"" ",$ 154,
PRETA DE BUMBO ,,sub
"BBCB18 - BATERA BAIXO PRETA 18""",$ 806,
"BBCB20 - BATERA BAIXO PRETA20"" ",$ 902,
"BBCB22 - BATERA BAIXO PRETA 22"" ",$ 998,
PRETA DE BUMBO COM FURO ,,sub
"BBCB18F - BATERA BAIXO PRETA 18""",$ 864,
"BBCB20F - BATERA BAIXO PRETA20"" ",$ 960,
"BBCB22F - BATERA BAIXO PRETA 22""",$ 1.056,
PRETA DE BUMBO COM ABAFADOR ,,sub
"BCB18M - BAT 18"" ABAFADOR ",$ 998,
"BCB20M - BAT 20"" ABAFADOR ",$ 1.075,
"BCB22M - BAT 22"" ABAFADOR ",$ 1.190,
PELE MUDA,,categoria
"GPH06 - PELE PARA ESTUDO PRETA - 6""",$ 154,
"GPH08 - PELE PARA ESTUDO PRETA - 8"" ",$ 173,
"GPH10 - PELE PARA ESTUDO PRETA - 10""",$ 192,
"GPH12 - PELE PARA ESTUDO PRETA - 12"" ",$ 250,
"GPH13 - PELE PARA ESTUDO PRETA - 13"" ",$ 288,
"GPH14 - PELE PARA ESTUDO PRETA - 14"" ",$ 326,
"GPH16 - PELE PARA ESTUDO PRETA - 16"" ",$ 384,
"GPH18 - PELE PARA ESTUDO PRETA - 18"" ",$ 691,
"GPH20 - PELE PARAZ ESTUDO PRETA - 20"" ",$ 768,
"GPH22 - PELE PARA ESTUDO PRETA - 22"" ",$ 922,
KITS,,categoria
FUSION,,sub
"SFHD5 - HIDRAULICA 12"", 13"", 16"", 22"" + 14"" CAIXA POROSA ",$ 2.304,
"SFWC5 - BATERA POROSA  12"", 13"", 16"", 22"" + 14"" CAIXA",$ 2.112,
"SFWD5 - BATERA HIDRÁULICA POROSA 12"", 13"", 16"", 22"" + 14"" CX. POROSA MONOFILME",$ 2.688,
"SFBC5 - BATERA CLARA CRISTAL 10"", 12"", 14"", 20"" + 14"" CAIXA",$ 1.901,
"GPH20F - MUDA 10"", 12"", 14"", 20"" + 14"" ",$ 1.862,
STANDART,,sub
